Well_ID,Depth_m,WOB_klbs,RPM,Flow_Rate_gpm,Torque_kftlbs,Mud_Weight_ppg,Formation,Bit_Hours,ROP_m_hr,MSE_psi,Bit_Wear_Norm,Formation_Label,Formation_Chalk,Formation_Claystone,Formation_Dolomite,Formation_Limestone,Formation_Sandstone,Formation_Shale
VOLVE_15_9_F14,3104.86,21.8,89.1,464.7,3.98,10.34,Limestone,15.1,15.41,153267.99390696216,0.3775,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3105.69,22.04,76.9,441.0,4.24,10.18,Limestone,15.12,12.54,173130.44484093224,0.378,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3106.1,18.39,72.8,416.0,4.89,10.57,Limestone,15.14,10.72,220946.09237003652,0.3785,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3106.33,24.23,109.3,467.4,7.78,10.39,Limestone,15.15,16.95,333725.56170390296,0.37875000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3106.81,22.99,100.3,387.9,5.14,10.67,Limestone,15.17,14.33,239417.99410950718,0.37925,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3107.29,21.94,58.4,468.4,3.59,10.64,Limestone,15.19,14.23,98269.30606662319,0.37975,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3108.07,23.04,69.2,420.2,6.12,10.76,Limestone,15.24,14.21,198406.7719645388,0.381,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3108.56,24.07,68.0,484.6,5.41,10.7,Limestone,15.27,14.7,166685.88289421564,0.38175,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3109.0,27.27,83.2,460.3,7.09,10.3,Limestone,15.31,15.55,252504.95027233113,0.38275000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3109.21,24.07,62.9,477.3,6.28,10.49,Limestone,15.32,12.7,207062.0661234128,0.383,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3110.04,19.58,72.0,509.8,5.52,10.71,Limestone,15.36,12.22,216419.67048187362,0.384,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3110.29,29.49,88.5,429.5,6.41,10.33,Limestone,15.38,13.31,283676.2552524278,0.3845,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3110.77,19.64,80.2,417.1,6.14,10.48,Limestone,15.42,12.42,263751.42202192,0.3855,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3111.16,23.42,62.6,504.3,6.13,10.55,Limestone,15.46,13.48,189537.44495133753,0.3865,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3112.13,21.93,83.7,523.9,6.37,10.53,Limestone,15.47,14.27,248610.77051689045,0.38675000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3112.81,22.16,84.2,507.5,6.37,10.58,Limestone,15.49,14.23,250799.5625827498,0.38725,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3113.04,23.4,85.4,363.0,5.3,10.44,Limestone,15.54,11.33,265816.2196875482,0.38849999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3113.78,23.59,61.1,480.3,4.07,10.4,Limestone,15.56,13.4,123707.52327586434,0.389,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3114.68,25.91,96.9,418.9,5.82,10.61,Limestone,15.58,16.18,232020.91720758608,0.3895,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3115.42,20.82,74.8,492.1,4.51,10.51,Limestone,15.63,12.45,180383.34670074208,0.39075000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3116.04,23.46,64.9,446.1,3.97,10.86,Limestone,15.64,11.32,151627.4843933933,0.391,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3116.5,23.99,83.3,442.8,7.32,10.37,Limestone,15.68,12.9,314451.76976491907,0.392,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3117.19,28.35,92.1,440.5,5.92,10.53,Limestone,15.72,14.38,252398.25149782302,0.393,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3117.43,23.72,91.2,432.2,4.24,10.34,Limestone,15.74,13.72,187662.8981410265,0.3935,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3117.81,19.6,101.5,405.1,6.89,10.59,Limestone,15.75,13.82,336532.1658515681,0.39375,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3118.74,25.91,72.7,440.9,5.56,10.51,Limestone,15.79,14.71,183014.2031331896,0.39475,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3119.51,21.37,57.9,461.5,5.99,10.62,Limestone,15.81,11.51,200562.48013685358,0.39525,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3119.79,20.33,77.3,516.1,4.55,10.43,Limestone,15.85,12.88,181775.4500248068,0.39625,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3120.52,25.8,40.0,476.7,5.64,10.26,Limestone,15.9,10.71,140398.25536335036,0.3975,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3121.44,22.82,69.7,444.7,5.87,10.73,Limestone,15.91,13.9,195952.89043052043,0.39775,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3122.18,21.99,77.2,441.7,5.26,10.68,Limestone,15.93,12.82,210822.7318386468,0.39825,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3122.85,26.71,74.8,336.8,4.77,10.68,Limestone,15.97,12.88,184508.69992878594,0.39925,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3123.45,21.21,89.8,440.6,5.74,10.67,Limestone,16.0,15.07,227610.41923380352,0.4,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3124.12,21.2,81.9,461.6,5.86,10.56,Limestone,16.03,13.6,234821.3112411338,0.40075000000000005,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3125.02,23.74,88.9,431.8,4.03,10.63,Limestone,16.06,15.43,154675.14466340974,0.40149999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3125.47,16.86,86.4,435.2,7.72,10.41,Limestone,16.11,13.61,325891.0514127733,0.40275,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3126.29,22.91,59.9,357.0,6.92,10.48,Limestone,16.15,11.98,230272.2479995831,0.40374999999999994,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3127.0,22.71,91.2,400.6,5.59,10.71,Limestone,16.18,12.48,271791.214810532,0.40449999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3127.31,20.37,74.1,412.2,5.97,10.85,Limestone,16.21,12.49,235665.23725298065,0.40525,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3127.7,22.47,85.4,427.3,5.28,10.59,Limestone,16.22,14.46,207565.99152375013,0.40549999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3128.6,23.16,89.1,334.6,4.66,10.05,Limestone,16.25,11.99,230471.69510000458,0.40625,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3129.06,22.41,70.2,448.7,6.21,10.6,Limestone,16.27,12.64,229526.54383208856,0.40675,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3129.59,24.56,71.8,452.7,4.31,10.76,Limestone,16.29,12.31,167444.571291489,0.40725,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3130.06,23.19,82.7,472.7,5.77,10.5,Limestone,16.3,13.45,236110.212543518,0.40750000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3130.7,22.1,75.0,439.1,4.32,10.39,Limestone,16.35,13.56,159130.31339254274,0.40875000000000006,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3130.95,24.28,108.0,489.3,4.8,10.69,Limestone,16.38,15.05,229267.84724965206,0.4095,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3131.51,23.2,82.3,527.6,5.5,10.49,Limestone,16.42,14.39,209389.03503781767,0.41050000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3132.11,30.03,64.7,400.0,6.93,10.49,Limestone,16.43,12.51,238642.47524935374,0.41075,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3132.96,25.09,113.4,406.4,6.27,10.29,Limestone,16.46,15.74,300551.31477512367,0.41150000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3133.33,21.21,87.4,469.7,5.3,10.3,Limestone,16.5,14.69,209866.47648526472,0.4125,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3133.84,18.24,81.6,479.7,2.71,10.67,Limestone,16.54,12.21,120644.02788377981,0.4135,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3134.46,20.84,104.9,407.5,5.21,10.36,Limestone,16.58,12.78,284476.74893057917,0.4145,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3135.31,17.44,86.8,523.7,3.18,10.81,Limestone,16.59,13.57,135443.12932226202,0.41475,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3136.07,24.21,80.9,418.6,5.46,10.84,Limestone,16.63,14.65,200738.62621055375,0.41574999999999995,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3136.31,21.82,58.2,446.5,4.83,10.39,Limestone,16.65,12.73,147089.5886248659,0.41624999999999995,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3136.79,20.63,47.8,483.0,4.5,10.44,Limestone,16.67,11.04,129805.4096173199,0.41675000000000006,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3137.16,24.04,100.5,513.7,5.63,10.65,Limestone,16.72,13.89,271053.43721083243,0.418,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3137.46,21.63,86.6,416.5,5.85,10.77,Limestone,16.75,13.78,244627.44116515995,0.41875,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3137.88,23.54,79.1,485.9,5.99,10.57,Limestone,16.78,12.5,252238.58351395247,0.41950000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3138.54,21.89,80.0,451.9,5.58,10.45,Limestone,16.82,11.92,249186.29951292387,0.4205,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3139.39,22.75,86.7,397.6,6.51,10.49,Limestone,16.87,13.79,272319.6979839192,0.42175,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3140.3,25.79,91.7,431.8,2.8,10.56,Limestone,16.91,15.42,111077.73052924701,0.42275,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3140.77,24.85,70.5,408.1,4.09,10.47,Limestone,16.95,14.29,134493.09836374313,0.42374999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3141.15,26.15,85.0,483.6,6.16,10.73,Limestone,16.98,14.79,235659.4970570337,0.4245,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3141.81,23.43,90.0,399.3,5.47,10.44,Limestone,17.02,11.48,285312.16786115826,0.4255,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3142.54,18.05,74.6,473.7,3.71,10.62,Limestone,17.06,9.82,187560.67764049617,0.4265,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3143.18,20.86,48.8,455.6,5.13,10.66,Limestone,17.11,11.35,146903.73728988125,0.42774999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3144.05,18.54,70.6,469.5,5.61,10.55,Limestone,17.15,14.03,187875.0874740151,0.42874999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3144.57,24.87,62.6,456.1,4.27,10.51,Limestone,17.18,12.0,148425.5428024576,0.4295,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3145.03,22.62,99.9,421.0,4.76,10.54,Limestone,17.22,14.69,215455.84710752845,0.4305,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3145.68,25.73,67.7,471.3,3.37,10.42,Limestone,17.26,13.6,111904.19516325065,0.43150000000000005,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3146.41,25.18,67.2,461.2,5.15,10.67,Limestone,17.3,12.61,182776.53948022402,0.4325,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3146.88,22.27,72.4,435.4,5.04,10.53,Limestone,17.34,12.45,195109.128895966,0.4335,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3147.28,26.95,94.7,558.5,4.57,10.51,Limestone,17.38,13.37,215524.29322748428,0.4345,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3148.26,24.99,95.3,408.8,5.05,10.39,Limestone,17.42,14.68,218242.26356161208,0.43550000000000005,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3149.02,22.8,70.1,476.3,5.04,10.84,Limestone,17.46,12.25,192010.77415984127,0.4365,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3149.71,23.69,75.4,479.8,6.37,10.68,Limestone,17.51,14.46,221088.7905813643,0.43775000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3150.14,26.14,79.5,444.6,5.08,10.33,Limestone,17.55,13.79,195028.00577383884,0.43875000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3151.08,23.72,103.0,466.0,4.6,10.64,Limestone,17.59,13.82,228184.79928738292,0.43975,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3151.7,20.94,51.3,474.0,6.43,10.46,Limestone,17.63,9.77,224673.09245429962,0.44075,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3152.12,19.67,60.8,453.2,5.51,10.41,Limestone,17.65,12.43,179402.0434427619,0.44125,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3152.61,21.95,118.6,433.8,4.19,10.44,Limestone,17.68,14.56,227133.3864144844,0.442,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3153.1,20.91,99.8,452.9,6.23,10.63,Limestone,17.73,14.9,277595.6055264097,0.44325000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3153.33,23.12,59.8,431.9,4.35,10.53,Limestone,17.75,11.36,152537.657425308,0.44375,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3153.86,21.33,129.2,511.0,7.09,10.54,Limestone,17.79,15.13,402604.7322817213,0.44475,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3154.27,21.66,91.7,491.2,4.83,10.59,Limestone,17.83,14.01,210411.89357402237,0.44575,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3154.83,25.65,83.8,459.2,3.41,10.69,Limestone,17.85,12.32,154547.91924914918,0.44625000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3155.48,26.76,104.3,426.4,5.29,10.9,Limestone,17.9,13.79,266286.34797904704,0.44749999999999995,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3155.95,20.68,69.0,443.5,3.84,10.51,Limestone,17.93,11.02,160100.18041247688,0.44825,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3156.17,21.73,74.8,432.5,4.28,10.49,Limestone,17.96,11.51,185170.79821786942,0.449,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3157.11,22.05,83.3,452.2,2.48,10.57,Limestone,17.99,12.51,110097.7071893624,0.44975,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3157.41,23.41,89.7,391.9,5.31,10.66,Limestone,18.01,12.61,251355.65000692016,0.45025000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3157.89,23.49,87.2,433.8,2.98,10.72,Limestone,18.04,13.0,133212.33873811638,0.45099999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3158.67,21.37,85.2,412.2,5.05,10.4,Limestone,18.07,13.44,213060.72941867902,0.45175,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3159.57,23.91,76.2,428.0,2.4,10.92,Limestone,18.12,13.3,91773.33714383996,0.453,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3160.29,21.49,87.4,529.3,3.93,10.38,Limestone,18.16,14.53,157430.09086640622,0.454,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3160.68,21.71,86.1,443.2,5.9,10.69,Limestone,18.19,12.85,263019.2937860414,0.45475000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3161.41,20.37,81.9,463.9,5.9,10.67,Limestone,18.23,12.36,260088.20460526145,0.45575,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3161.93,25.24,78.1,447.2,4.49,10.34,Limestone,18.28,12.26,190469.5996212374,0.457,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3162.73,24.92,74.3,481.3,6.01,10.59,Limestone,18.31,14.2,209358.34459599218,0.45775,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3163.25,23.52,60.1,440.6,2.83,10.29,Limestone,18.36,13.15,86343.24492461175,0.45899999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3163.52,24.31,103.4,434.2,6.91,10.43,Limestone,18.39,15.61,304516.2583620388,0.45975,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3164.14,25.43,93.3,428.8,7.1,10.54,Limestone,18.41,14.37,306705.5585149925,0.46025,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3164.37,24.54,97.2,426.5,5.41,10.58,Limestone,18.44,13.56,258068.86348682872,0.461,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3165.07,24.48,64.7,516.4,4.64,10.74,Limestone,18.47,11.79,169596.92118276272,0.46175,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3165.52,21.59,74.6,471.5,2.24,10.45,Limestone,18.5,11.03,101030.69180527757,0.4625,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3166.43,18.91,81.0,431.6,4.84,10.61,Limestone,18.52,10.33,252468.4243422295,0.46299999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3167.03,20.69,87.4,489.9,5.96,10.69,Limestone,18.54,14.24,243389.69029665575,0.46349999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3167.26,28.16,70.5,502.3,6.03,10.55,Limestone,18.56,14.4,196627.74291459846,0.46399999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3167.97,22.08,108.1,427.8,5.79,10.56,Limestone,18.6,16.11,258503.43122054066,0.465,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3168.83,26.68,95.3,444.6,4.11,10.34,Limestone,18.62,14.04,185810.95952837827,0.4655,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3169.07,24.03,84.8,456.7,5.59,10.31,Limestone,18.64,13.74,229628.59259869362,0.466,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3169.86,22.6,86.6,425.5,4.3,10.43,Limestone,18.66,13.47,184061.46903788488,0.4665,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3170.67,20.43,78.8,436.5,6.72,10.77,Limestone,18.68,13.26,265671.09018407454,0.46699999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3171.42,20.93,71.8,436.6,5.68,10.77,Limestone,18.7,11.56,234747.6458931769,0.46749999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3172.01,22.36,45.9,450.5,5.02,10.74,Limestone,18.72,11.26,136344.72776689424,0.46799999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3172.73,22.35,95.2,578.7,5.49,10.61,Limestone,18.76,15.05,231109.05185948906,0.46900000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3173.32,24.06,82.9,420.2,4.27,10.64,Limestone,18.8,14.58,161721.73647500004,0.47000000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3173.82,21.0,99.8,397.5,4.41,10.5,Limestone,18.83,11.98,244440.805731195,0.47074999999999995,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3174.06,21.09,90.8,495.5,7.56,10.5,Limestone,18.87,13.88,328936.8630708481,0.47175,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3174.66,24.88,81.6,463.7,4.39,10.25,Limestone,18.9,13.59,175559.60569039837,0.4725,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3175.48,27.45,83.4,444.1,5.74,10.59,Limestone,18.94,13.54,235372.73516001328,0.47350000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3175.73,22.92,71.0,491.0,5.25,10.63,Limestone,18.97,13.85,179205.45609289827,0.47424999999999995,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3175.96,23.81,64.1,407.4,5.11,10.47,Limestone,18.99,14.43,151224.68087512115,0.47474999999999995,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3176.29,22.34,67.2,468.9,5.23,10.7,Limestone,19.01,12.76,183382.13885025537,0.47525000000000006,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3176.73,22.55,67.7,448.8,7.29,10.74,Limestone,19.04,11.79,278500.4583615125,0.476,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3177.33,22.18,79.1,457.7,5.35,10.39,Limestone,19.06,11.61,242550.32698874534,0.4765,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3178.19,21.84,93.8,458.4,5.97,10.91,Limestone,19.08,13.06,285248.75514621433,0.477,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3178.41,24.1,92.3,551.7,5.19,10.64,Limestone,19.12,15.17,210215.71217809376,0.47800000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3179.24,24.26,59.3,436.2,4.84,10.79,Limestone,19.16,11.91,160527.65464750485,0.479,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3180.01,22.11,95.0,422.6,5.98,10.46,Limestone,19.18,13.57,278519.95267226826,0.4795,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3180.61,21.29,84.2,477.8,6.86,10.78,Limestone,19.19,15.06,255184.1037095499,0.47975,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3180.96,21.53,92.6,497.2,6.87,10.66,Limestone,19.24,14.26,296761.25266688113,0.481,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3181.23,24.35,89.8,402.3,1.75,10.52,Limestone,19.26,12.87,81551.21998597318,0.48150000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3181.56,20.72,56.9,472.0,2.7,10.4,Limestone,19.28,10.14,101021.55790823349,0.48200000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3182.02,20.19,85.0,409.7,7.58,10.56,Limestone,19.31,13.49,317662.7397656566,0.48274999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3182.65,23.44,104.1,402.2,5.03,10.68,Limestone,19.36,13.9,250682.21534490795,0.484,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3183.13,22.57,64.2,447.5,4.53,10.57,Limestone,19.4,12.82,151110.00712753786,0.485,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3183.78,22.39,68.2,429.8,4.34,10.57,Limestone,19.43,10.86,181465.05709125375,0.48575,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3184.68,24.82,52.2,404.8,3.45,10.49,Limestone,19.48,11.49,104566.69677583184,0.487,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3184.98,22.61,75.3,422.3,4.24,10.36,Limestone,19.49,13.11,162192.119355737,0.48724999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3185.9,21.11,60.0,435.6,4.15,10.59,Limestone,19.53,10.11,163997.73762993293,0.48825,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3186.26,23.17,69.1,481.2,4.52,10.42,Limestone,19.55,12.8,162518.35239102435,0.48875,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3186.85,21.12,85.7,417.1,4.01,10.7,Limestone,19.58,13.46,169994.71500971992,0.48949999999999994,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3187.64,24.96,94.3,459.3,6.76,10.69,Limestone,19.62,13.33,318150.40423111775,0.49050000000000005,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3188.39,22.81,52.9,382.6,4.74,10.81,Limestone,19.66,12.19,137059.54363982938,0.4915,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3189.2,20.19,75.1,447.6,5.12,10.51,Limestone,19.69,12.18,210088.42868398692,0.49225,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3189.97,23.15,78.5,485.7,5.37,10.56,Limestone,19.73,13.17,213056.08823158045,0.49325,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3190.18,20.77,80.1,437.3,4.44,10.34,Limestone,19.76,13.48,175644.65731463156,0.49400000000000005,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3190.78,25.33,94.0,477.8,4.84,10.48,Limestone,19.77,13.14,230474.66486731585,0.49424999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3191.28,22.52,94.1,379.7,3.66,10.56,Limestone,19.8,11.38,201459.71232812962,0.495,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3192.23,24.34,95.3,411.7,6.49,10.58,Limestone,19.81,13.21,311484.6375618283,0.49524999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3193.19,21.23,85.7,478.9,5.02,10.51,Limestone,19.84,13.33,214790.41895859217,0.496,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3193.6,22.29,78.2,481.6,6.65,10.47,Limestone,19.86,13.46,257069.67372990423,0.4965,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3194.37,23.81,74.4,531.1,5.71,10.6,Limestone,19.87,13.67,206883.39575689664,0.49675,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3194.75,22.39,91.1,484.6,7.28,10.52,Limestone,19.91,12.94,340895.9438711344,0.49775,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3195.55,20.55,69.4,502.7,4.43,10.76,Limestone,19.94,12.67,161571.40013644562,0.49850000000000005,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3195.99,24.58,69.5,418.0,4.09,10.6,Limestone,19.97,12.29,154092.7365396661,0.49924999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3196.78,23.49,89.5,456.2,7.69,10.49,Limestone,20.01,15.09,303428.5339490705,0.5002500000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3197.0,20.1,93.2,401.2,6.59,10.73,Limestone,20.04,13.45,303731.0597442497,0.501,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3197.76,21.88,82.0,499.8,2.97,10.41,Limestone,20.05,13.23,122682.03250637709,0.50125,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3198.3,20.74,91.5,444.8,5.79,10.51,Limestone,20.09,12.6,279705.08930717676,0.50225,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3199.09,21.58,78.0,475.8,5.96,10.41,Limestone,20.12,12.45,248450.6691588205,0.503,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3199.36,21.67,79.8,364.5,4.88,10.53,Limestone,20.14,11.9,217791.69445624665,0.5035000000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3200.26,22.21,87.5,355.7,3.77,10.77,Limestone,20.18,12.33,178133.25672950948,0.5045,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3200.99,19.26,70.2,526.9,4.56,10.6,Limestone,20.22,13.01,163805.64212585698,0.5055,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3201.49,21.77,92.8,594.7,5.58,10.31,Limestone,20.26,12.65,272337.38591555384,0.5065000000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F14,3201.96,25.22,78.4,470.5,4.6,10.51,Limestone,20.3,12.61,190448.20361455623,0.5075000000000001,Limestone,False,False,False,True,False,False
